FILE,SIZE,GStime,GBtime,STtime,NMS,DTtime,Hystime,TOTAL,RESULT
image_2_4984x2676.jpg,2152738,21868.4,503131,308653,102637,37416.3,42382.5,1.01609e+06
image_25_1843x173.jpg,59114,493.438,12000.2,7886.6,2305.35,766.887,740.317,24192.8
image_26_1490x1992.jpg,283333,4808.24,111892,69784.9,23363.4,7115.79,5787.1,222752
image_27_2697x3028.jpg,432890,13173.8,308205,174202,56359,17282,9822.17,579044
image_28_1007x4084.jpg,451808,6674.84,155080,95940.2,27515.8,10191.3,9108.51,304511
image_29_3767x160.jpg,107349,934.155,22693.8,15541.6,5485.47,1753.13,1906,48314.2
image_30_2168x2970.jpg,290786,10399,242904,116196,35895.6,13780.8,7694.2,426869
image_31_2023x1147.jpg,509191,3756.16,87423.2,59091.3,18985.2,6533.26,7562.43,183352
image_32_2707x332.jpg,225588,1422.49,33821.7,22998.1,7417.06,2626.11,3427.14,71712.6
image_33_247x4382.jpg,73224,1765.24,40744,23328.8,7782.88,2241.7,1113.02,76975.6
image_3_3644x4973.jpg,1437710,29460,683576,400890,125582,41347.6,38192.3,1.31905e+06
image_34_2884x2938.jpg,842533,13789.4,319767,218825,75947.9,17730.5,9329.79,655389
image_35_1483x4481.jpg,807599,10825.1,250646,170453,61896.8,15422.4,11912.6,521157
image_36_1830x4425.jpg,558451,13166.5,305428,172736,52623.7,17839.9,11569.9,573364
image_37_4783x1353.jpg,349942,10508.2,244233,139576,43980.5,14192.8,8160.88,460652
image_38_1958x919.jpg,157359,2883.45,67879.1,39751.2,12408,3951.68,2809.2,129683
image_39_2652x717.jpg,230112,3053.64,71652.7,46358.3,15412.3,4427.09,3560.46,144464
image_40_212x3308.jpg,29312,1146.75,26400.5,11450.4,3124.64,1493.18,900.962,44516.5
image_41_4808x542.jpg,612839,4177.84,98221.7,68231,22891.6,8331.89,11282.2,213136
image_42_1959x157.jpg,22347,476.656,11599.5,5169.74,1541.79,679.451,494.4,19961.6
image_4_2314x2375.jpg,628029,8890.19,207307,116058,37787.8,13724.9,11980.1,395748
image_43_2536x169.jpg,93571,664.743,16134.9,10619,3489.47,1169.57,1331.9,33409.6
image_44_1996x619.jpg,207782,1983.56,46553.8,31010.2,9872.05,3117.54,2960.74,95497.9
image_45_2251x3866.jpg,962158,14212.7,328544,225743,77087.3,19107.2,13399.6,678094
image_50_1140x3923.jpg,90160,7236.4,168720,73416.5,21968.7,9106.88,4201.8,284651
image_51_2730x4330.jpg,697803,19127.7,445719,247971,82040.9,24316.4,11805.7,830980
image_52_653x4327.jpg,122807,4566.09,106529,57920.8,19302.9,5864.95,2977.44,197162
image_53_166x1639.jpg,65791,445.406,10237.2,7024.83,2496.89,852.199,1074.28,22130.8
image_5_3549x4062.jpg,431947,23369.9,543930,256587,76581.6,30308,14537.6,945315
image_54_2489x1402.jpg,673547,5702.24,131631,90215.3,31223.6,9709.57,10659.8,279141
image_55_2737x117.jpg,33532,485.303,12051.6,6893.39,2164.58,739.485,509.298,22843.7
image_56_825x1244.jpg,94716,1649.96,38647.3,18627.1,4971.89,2313.2,2072.08,68281.5
image_57_3765x1755.jpg,584029,10769.5,249522,142258,42373.3,15978.5,14298.1,475199
image_58_4915x3663.jpg,2454092,29242.3,679128,443190,150897,45694.6,48947.4,1.3971e+06
image_59_592x2330.jpg,38087,2283.85,52037.1,24679.4,7419.24,2830.67,1286.67,90536.8
image_60_1433x357.jpg,46598,807.214,19279.8,13257.7,4953.32,1058.08,511.042,39867.2
image_61_3888x3016.jpg,1580691,18965.9,442342,278613,93643,30126.4,28708.8,892399
image_62_454x2848.jpg,51968,2085.82,48689.3,23150.5,7197.71,2733.31,1486.55,85343.1
image_63_2812x4309.jpg,1510882,19671,457353,305069,97519.5,31700.9,31779.2,943092
image_64_4492x1234.jpg,450464,8928.26,208999,140091,48771.8,12059.3,7105.31,425955
image_6_4928x819.jpg,541602,6506.28,152335,103233,35206.3,9888.99,8463.59,315634
image_65_567x293.jpg,19536,217.864,6245.12,3703.58,1135.44,393.398,311.392,12006.8
image_66_2028x2864.jpg,567274,9414.3,219065,136794,43989.2,13340.7,11658.2,434261
image_67_2166x2994.jpg,657770,10501.7,244596,130374,40712.4,15154.1,12461.1,453799
image_7_405x2174.jpg,77026,1427.74,33128.4,20227.5,6889.36,1857.37,1048.66,64579.1
image_8_4780x413.jpg,236004,3140.01,74392.4,46979.5,15070.1,5022.54,5175.8,149780
image_9_3014x169.jpg,13566,785.714,19185.1,7171.67,1997.67,1049.77,485.904,30675.8
iss072e940709~orig.jpg,13151989,73869.8,1.71551e+06,1.21685e+06,447957,102230,91089.2,3.6475e+06
josh-hild-16ZUFFYQdbo-unsplash(1).jpg,415766,3975.85,92841.7,59019.6,18843,6085.44,4942.06,185708
josh-hild-16ZUFFYQdbo-unsplash(2).jpg,2236466,19301.3,452896,302079,105162,26500.2,16884.1,922822
josh-hild-16ZUFFYQdbo-unsplash.jpg,77656,426.32,10307.1,6508.16,2075.24,777.358,836,20930.1
josh-hild-TBd0-kgIaC8-unsplash(1).jpg,116300,979.834,23082.5,14053.5,4685.88,1415.78,1101.69,45319.2
josh-hild-TBd0-kgIaC8-unsplash(2).jpg,1377807,13919.4,325284,206661,71237.2,18739.7,12694.9,648536
josh-hild-TBd0-kgIaC8-unsplash(3).jpg,1677413,16732.3,387488,247491,87061.2,22555.1,15138.8,776466
josh-hild-TBd0-kgIaC8-unsplash.jpg,899957,8954.08,208133,130726,44565.4,12135.1,8252.97,412767
jsc2025e036488~orig.jpg,3612668,63436,1.47472e+06,849662,280156,84122.8,72223,2.82432e+06
lawrence-krowdeed-ezyImh0IxOU-unsplash(1).jpg,1131045,8825.35,204554,142764,53964.5,11462.4,5134.01,426704
lawrence-krowdeed-ezyImh0IxOU-unsplash(2).jpg,1952779,13751.5,319667,224866,84788.9,17756.2,7970.84,668800
lawrence-krowdeed-ezyImh0IxOU-unsplash(3).jpg,3856758,22700.8,527489,374448,142799,28012.6,13564.1,1.10901e+06
lawrence-krowdeed-ezyImh0IxOU-unsplash.jpg,67339,962.982,22703.5,13630.2,4616.43,1229.83,589.802,43732.8
mathieu-bigard-U1o2u8UrHLc-unsplash(1).jpg,56853,430.99,10283.3,6289.4,2101.47,655.757,546.249,20307.2
mathieu-bigard-U1o2u8UrHLc-unsplash(2).jpg,388593,3976.15,92676.9,56124.3,19015.5,5614.17,4162.02,181569
mathieu-bigard-U1o2u8UrHLc-unsplash(3).jpg,572101,6177.5,144864,87084.1,29439.5,8655.73,6235.66,282456
mathieu-bigard-U1o2u8UrHLc-unsplash.jpg,2927211,69029.1,1.59215e+06,878057,292636,91095.7,72820.3,2.99579e+06
peter-thomas-sK8GwN8KyRk-unsplash(1).jpg,484431,8921.27,208553,120464,40950.8,11574.5,6165.39,396629
peter-thomas-sK8GwN8KyRk-unsplash(2).jpg,797200,13941.9,325826,197164,69475,17967.7,9547.03,633921
peter-thomas-sK8GwN8KyRk-unsplash(3).jpg,1028338,17233.4,402675,248229,88560.2,22685.8,11939,791322
peter-thomas-sK8GwN8KyRk-unsplash.jpg,49118,978.512,23138.6,9885.24,2729.8,1346.06,772.931,38851.1

