FILE,SIZE,GStime,GBtime,STtime,NMS,DTtime,Hystime,TOTAL,RESULT
image_30_2168x2970.jpg,290786,2913,137,149,102,55,52,3408
image_31_2023x1147.jpg,509191,3603,66,70,45,32,32,3848
image_32_2707x332.jpg,225588,2356,43,46,30,24,29,2528
image_33_247x4382.jpg,73224,3443,46,52,32,25,34,3632
image_34_2884x2938.jpg,842533,2771,167,180,127,69,59,3373
image_35_1483x4481.jpg,807599,3341,136,148,103,60,51,3839
image_36_1830x4425.jpg,558451,2512,173,188,126,71,62,3132
image_37_4783x1353.jpg,349942,3231,144,159,106,61,55,3756
image_38_1958x919.jpg,157359,2585,58,63,40,27,30,2803
image_39_2652x717.jpg,230112,3611,55,62,38,30,28,3824
image_3_3644x4973.jpg,1437710,2633,308,330,231,117,122,3741
image_40_212x3308.jpg,29312,3597,37,42,29,24,25,3754
image_41_4808x542.jpg,612839,2352,60,64,45,32,34,2587
image_42_1959x157.jpg,22347,3441,29,34,22,19,23,3568
image_43_2536x169.jpg,93571,2878,30,36,24,22,22,3012
image_44_1996x619.jpg,207782,2697,42,48,29,23,27,2866
image_45_2251x3866.jpg,962158,2732,185,196,135,75,66,3389
image_4_2314x2375.jpg,628029,2992,127,133,93,53,53,3451
image_50_1140x3923.jpg,90160,2127,107,119,83,45,43,2524
image_51_2730x4330.jpg,697803,3362,209,231,162,82,76,4122
image_52_653x4327.jpg,122807,2298,71,80,52,33,33,2567
image_53_166x1639.jpg,65791,2862,30,35,24,20,25,2996
image_54_2489x1402.jpg,673547,2208,85,91,66,40,39,2529
image_55_2737x117.jpg,33532,3227,32,38,26,21,25,3369
image_56_825x1244.jpg,94716,2755,41,46,30,23,26,2921
image_57_3765x1755.jpg,584029,3190,121,129,96,55,49,3640
image_58_4915x3663.jpg,2454092,2657,423,450,281,145,155,4111
image_59_592x2330.jpg,38087,3314,59,66,38,33,29,3539
image_5_3549x4062.jpg,431947,2330,286,323,200,105,101,3345
image_60_1433x357.jpg,46598,3195,36,41,27,25,26,3350
image_61_3888x3016.jpg,1580691,2200,238,253,165,92,96,3044
image_62_454x2848.jpg,51968,3271,50,55,34,26,29,3465
image_63_2812x4309.jpg,1510882,2919,245,247,175,90,98,3774
image_64_4492x1234.jpg,450464,3171,127,137,95,52,48,3630
image_65_567x293.jpg,19536,2639,30,34,23,23,24,2773
image_66_2028x2864.jpg,567274,3215,121,132,95,52,48,3663
image_67_2166x2994.jpg,657770,2118,163,169,116,63,66,2695
image_6_4928x819.jpg,541602,4301,99,105,78,43,43,4669
image_7_405x2174.jpg,77026,2753,44,48,31,24,27,2927
image_8_4780x413.jpg,236004,3235,58,64,38,30,30,3455
image_9_3014x169.jpg,13566,2445,34,40,25,24,22,2590
iss072e940709~orig.jpg,13151989,3714,742,795,557,261,253,6322
josh-hild-16ZUFFYQdbo-unsplash(1).jpg,415766,2117,84,89,56,37,39,2422
josh-hild-16ZUFFYQdbo-unsplash(2).jpg,2236466,3290,245,267,169,92,88,4151
josh-hild-16ZUFFYQdbo-unsplash.jpg,77656,2701,33,36,25,23,23,2841
josh-hild-TBd0-kgIaC8-unsplash(1).jpg,116300,3419,36,41,26,22,26,3570
josh-hild-TBd0-kgIaC8-unsplash(2).jpg,1377807,3214,224,242,151,81,79,3991
josh-hild-TBd0-kgIaC8-unsplash(3).jpg,1677413,3248,253,281,172,92,91,4137
josh-hild-TBd0-kgIaC8-unsplash.jpg,899957,2277,128,136,92,54,47,2734
jsc2025e036488~orig.jpg,3612668,4077,715,756,479,236,240,6503
lawrence-krowdeed-ezyImh0IxOU-unsplash(1).jpg,1131045,2433,123,133,92,50,44,2875
lawrence-krowdeed-ezyImh0IxOU-unsplash(2).jpg,1952779,2904,168,189,129,70,62,3522
lawrence-krowdeed-ezyImh0IxOU-unsplash(3).jpg,3856758,2390,336,358,228,117,109,3538
lawrence-krowdeed-ezyImh0IxOU-unsplash.jpg,67339,2670,41,48,30,27,27,2843
mathieu-bigard-U1o2u8UrHLc-unsplash(1).jpg,56853,2865,32,36,26,24,23,3006
mathieu-bigard-U1o2u8UrHLc-unsplash(2).jpg,388593,2014,70,76,47,32,33,2272
mathieu-bigard-U1o2u8UrHLc-unsplash(3).jpg,572101,3070,112,125,82,47,45,3481
mathieu-bigard-U1o2u8UrHLc-unsplash.jpg,2927211,2616,794,863,539,277,258,5347
peter-thomas-sK8GwN8KyRk-unsplash(1).jpg,484431,2866,133,146,95,53,48,3341
peter-thomas-sK8GwN8KyRk-unsplash(2).jpg,797200,2486,170,198,130,72,61,3117
peter-thomas-sK8GwN8KyRk-unsplash(3).jpg,1028338,3965,225,260,173,92,92,4807
peter-thomas-sK8GwN8KyRk-unsplash.jpg,49118,2212,38,41,26,23,26,2366
